20200526-085517,INFO,____Sample,__CPU_Temp,_senseTemp,_sensHumid,_sensePres,__DHT_Temp,_DHT_Humid, _temp_diff, __hum_diff, temp_factor, hum_factor
20200526-160857,INFO,571,45.08,32.12,54.24,1026.68,25.0,70.0,7.12,-15.76,1.82,0.58
20200526-160936,INFO,572,45.08,32.12,54.05,1026.67,25.0,69.9,7.12,-15.85,1.82,0.57
20200526-161016,INFO,ERROR,Sensor failure. Check wiring.
20200526-161056,INFO,573,45.08,32.12,54.92,1026.68,25.0,69.9,7.12,-14.98,1.82,0.66
20200526-161135,INFO,574,45.62,32.14,54.37,1026.63,25.0,69.9,7.14,-15.53,1.89,0.56
20200526-161215,INFO,ERROR,Sensor failure. Check wiring.
20200526-161255,INFO,575,45.62,32.05,54.08,1026.62,25.0,69.9,7.05,-15.82,1.92,0.53
20200526-161334,INFO,576,45.08,32.17,53.54,1026.69,25.0,69.8,7.17,-16.26,1.8,0.52
20200526-161414,INFO,577,45.62,32.32,54.23,1026.64,25.0,69.8,7.32,-15.57,1.82,0.55
20200526-161454,INFO,578,45.62,32.16,54.35,1026.65,25.0,69.7,7.16,-15.35,1.88,0.57
20200526-161533,INFO,ERROR,Sensor failure. Check wiring.
20200526-161613,INFO,ERROR,Sensor failure. Check wiring.
20200526-161653,INFO,579,45.08,32.1,54.23,1026.66,25.0,69.8,7.1,-15.57,1.83,0.59
20200526-161732,INFO,ERROR,Sensor failure. Check wiring.
20200526-161812,INFO,580,45.62,32.16,54.27,1026.66,25.0,69.7,7.16,-15.43,1.88,0.56
20200526-161852,INFO,ERROR,Sensor failure. Check wiring.
20200526-161931,INFO,581,45.62,32.03,55.09,1026.68,25.0,69.9,7.03,-14.81,1.93,0.64
20200526-162011,INFO,582,45.62,31.87,54.99,1026.73,25.0,69.8,6.87,-14.81,2.0,0.63
20200526-162051,INFO,583,45.62,31.96,54.7,1026.72,25.0,69.8,6.96,-15.1,1.96,0.6
20200526-162130,INFO,584,45.08,31.94,55.18,1026.71,25.0,69.7,6.94,-14.52,1.89,0.7
20200526-162210,INFO,585,45.08,31.96,54.86,1026.71,25.0,69.6,6.96,-14.74,1.89,0.66
20200526-162250,INFO,586,45.62,32.07,54.65,1026.66,25.0,69.7,7.07,-15.05,1.92,0.6
20200526-162329,INFO,587,45.62,31.88,54.61,1026.69,25.0,69.7,6.88,-15.09,2.0,0.6
20200526-162409,INFO,588,45.62,31.87,55.14,1026.68,25.0,69.8,6.87,-14.66,2.0,0.65
20200526-162449,INFO,589,45.62,31.88,54.91,1026.62,25.0,69.8,6.88,-14.89,2.0,0.62
20200526-162528,INFO,590,46.16,32.05,54.79,1026.65,25.0,69.8,7.05,-15.01,2.0,0.57
20200526-162608,INFO,591,45.62,32.07,54.63,1026.6,25.0,69.9,7.07,-15.27,1.92,0.59
20200526-162648,INFO,592,45.08,32.03,54.52,1026.64,25.0,69.9,7.03,-15.38,1.86,0.61
20200526-162727,INFO,593,45.62,32.03,54.22,1026.63,25.0,70.0,7.03,-15.78,1.93,0.54
20200526-162807,INFO,594,44.55,32.16,54.46,1026.55,25.0,70.0,7.16,-15.54,1.73,0.64
20200526-162847,INFO,ERROR,Sensor failure. Check wiring.
20200526-162926,INFO,595,45.62,32.01,54.3,1026.58,25.0,70.0,7.01,-15.7,1.94,0.55
20200526-163006,INFO,596,45.08,31.96,54.35,1026.54,25.0,69.9,6.96,-15.55,1.89,0.6
20200526-163046,INFO,597,45.08,32.07,55.23,1026.63,24.9,69.8,7.17,-14.57,1.81,0.7
20200526-163125,INFO,598,45.08,32.12,54.48,1026.61,25.0,69.9,7.12,-15.42,1.82,0.61
20200526-163205,INFO,599,46.16,32.05,54.49,1026.59,24.9,69.9,7.15,-15.41,1.97,0.54
20200526-163245,INFO,600,45.62,31.92,54.72,1026.57,24.9,69.9,7.02,-15.18,1.95,0.6
20200526-163324,INFO,601,45.08,31.94,54.65,1026.57,24.9,69.9,7.04,-15.25,1.87,0.63
20200526-163404,INFO,602,45.08,31.85,54.32,1026.57,24.9,69.8,6.95,-15.48,1.9,0.6
20200526-163444,INFO,603,45.08,31.94,54.78,1026.57,24.9,69.8,7.04,-15.02,1.87,0.65
20200526-163523,INFO,604,45.62,31.85,54.99,1026.56,24.9,69.8,6.95,-14.81,1.98,0.63
20200526-163603,INFO,605,45.08,31.92,54.94,1026.54,24.9,69.7,7.02,-14.76,1.87,0.67
20200526-163643,INFO,606,45.62,31.87,54.43,1026.48,24.9,69.8,6.97,-15.37,1.97,0.57
20200526-163722,INFO,607,45.62,31.96,54.48,1026.49,24.9,69.9,7.06,-15.42,1.93,0.57
20200526-163802,INFO,608,45.08,32.08,54.64,1026.49,24.9,69.9,7.18,-15.26,1.81,0.63
20200526-163842,INFO,609,45.08,32.05,54.66,1026.53,24.9,69.9,7.15,-15.24,1.82,0.63
20200526-163921,INFO,610,45.08,31.94,54.22,1026.44,25.0,69.9,6.94,-15.68,1.89,0.58
20200526-164001,INFO,611,45.08,32.16,54.35,1026.49,24.9,69.7,7.26,-15.35,1.78,0.6
20200526-164041,INFO,612,45.62,32.1,54.26,1026.45,24.9,69.8,7.2,-15.54,1.88,0.56
20200526-164120,INFO,613,45.62,32.08,54.4,1026.51,24.9,69.9,7.18,-15.5,1.89,0.57
20200526-164200,INFO,614,45.62,32.05,54.21,1026.5,24.9,69.7,7.15,-15.49,1.9,0.55
20200526-164240,INFO,ERROR,Sensor failure. Check wiring.
20200526-164319,INFO,615,45.08,31.99,52.9,1026.5,24.9,69.7,7.09,-16.8,1.85,0.47
20200526-164359,INFO,616,45.08,32.01,54.22,1026.49,24.9,69.7,7.11,-15.48,1.84,0.59
20200526-164439,INFO,617,45.08,31.98,53.61,1026.46,24.9,69.6,7.08,-15.99,1.85,0.53
20200526-164518,INFO,618,45.62,32.05,54.5,1026.45,25.0,69.7,7.05,-15.2,1.92,0.58
20200526-164558,INFO,619,45.08,32.01,54.4,1026.46,24.9,69.7,7.11,-15.3,1.84,0.61
20200526-164638,INFO,620,45.08,31.99,54.32,1026.43,24.9,69.7,7.09,-15.38,1.85,0.6
20200526-164717,INFO,621,45.08,32.1,54.54,1026.52,24.9,69.6,7.2,-15.06,1.8,0.63
20200526-164757,INFO,622,45.62,32.01,54.26,1026.51,24.9,69.6,7.11,-15.34,1.91,0.56
20200526-164837,INFO,623,45.62,32.05,54.23,1026.5,24.9,69.7,7.15,-15.47,1.9,0.56
20200526-164916,INFO,624,45.08,32.03,53.94,1026.48,24.9,69.7,7.13,-15.76,1.83,0.56
20200526-164956,INFO,625,45.62,31.99,54.33,1026.49,24.9,69.7,7.09,-15.37,1.92,0.57
20200526-165035,INFO,626,45.62,32.01,54.12,1026.46,24.9,69.5,7.11,-15.38,1.91,0.55
20200526-165115,INFO,627,45.08,31.99,54.38,1026.45,24.9,69.6,7.09,-15.22,1.85,0.61
20200526-165155,INFO,628,45.62,31.96,54.33,1026.46,24.9,69.6,7.06,-15.27,1.93,0.57
20200526-165234,INFO,629,46.16,31.98,54.15,1026.44,24.9,69.6,7.08,-15.45,2.0,0.52
20200526-165314,INFO,630,45.62,31.94,54.42,1026.43,24.9,69.6,7.04,-15.18,1.94,0.58
20200526-165354,INFO,631,46.16,31.99,54.05,1026.4,24.9,69.7,7.09,-15.65,2.0,0.5
20200526-165433,INFO,632,45.62,31.98,53.18,1026.39,24.9,70.0,7.08,-16.82,1.93,0.45
20200526-165513,INFO,633,45.08,32.08,54.51,1026.4,24.9,70.0,7.18,-15.49,1.81,0.61
20200526-165553,INFO,634,45.62,31.96,54.41,1026.38,24.9,70.2,7.06,-15.79,1.93,0.56
20200526-165632,INFO,635,45.62,32.01,54.31,1026.35,24.9,70.2,7.11,-15.89,1.91,0.55
20200526-165712,INFO,636,45.08,31.83,54.56,1026.41,24.9,70.2,6.93,-15.64,1.91,0.61
20200526-165752,INFO,637,45.62,31.76,55.5,1026.41,24.9,70.3,6.86,-14.8,2.02,0.67
20200526-165831,INFO,638,45.62,31.87,54.86,1026.36,24.9,70.4,6.97,-15.54,1.97,0.59
20200526-165911,INFO,639,45.08,31.76,55.07,1026.4,24.9,70.7,6.86,-15.63,1.94,0.64
20200526-165951,INFO,640,45.08,31.65,55.28,1026.36,24.9,70.6,6.75,-15.32,1.99,0.67
20200526-170030,INFO,641,45.08,31.81,55.46,1026.37,24.9,70.8,6.91,-15.34,1.92,0.68
20200526-170110,INFO,642,45.62,31.78,55.51,1026.38,24.9,70.8,6.88,-15.29,2.01,0.65
20200526-170150,INFO,643,46.16,31.63,55.53,1026.39,24.9,70.9,6.73,-15.37,2.16,0.61
20200526-170229,INFO,644,45.62,31.67,55.79,1026.35,24.9,71.0,6.77,-15.21,2.06,0.67
20200526-170309,INFO,645,45.62,31.79,55.4,1026.34,24.9,71.0,6.89,-15.6,2.01,0.63
20200526-170349,INFO,646,45.08,31.88,55.08,1026.35,24.9,71.1,6.98,-16.02,1.89,0.62
20200526-170428,INFO,647,46.16,31.9,55.12,1026.35,24.9,71.0,7.0,-15.88,2.04,0.56
20200526-170508,INFO,ERROR,Sensor failure. Check wiring.
20200526-170548,INFO,648,45.62,31.92,55.15,1026.39,24.9,71.0,7.02,-15.85,1.95,0.6
20200526-170627,INFO,649,45.08,31.92,55.09,1026.35,24.9,71.1,7.02,-16.01,1.87,0.63
20200526-170707,INFO,650,45.62,31.94,55.3,1026.34,24.9,71.1,7.04,-15.8,1.94,0.61
20200526-170747,INFO,651,45.62,31.83,55.48,1026.33,24.9,71.1,6.93,-15.62,1.99,0.63
20200526-170826,INFO,652,45.08,31.78,55.2,1026.34,24.9,71.0,6.88,-15.8,1.93,0.64
20200526-170906,INFO,653,45.62,32.01,55.02,1026.3,24.9,71.1,7.11,-16.08,1.91,0.58
20200526-170946,INFO,654,45.08,31.99,54.86,1026.31,24.9,71.0,7.09,-16.14,1.85,0.61
20200526-171025,INFO,655,45.08,32.01,54.81,1026.3,24.9,71.1,7.11,-16.29,1.84,0.6
20200526-171105,INFO,656,45.08,32.01,55.21,1026.3,24.9,71.0,7.11,-15.79,1.84,0.64
20200526-171145,INFO,657,45.62,31.87,55.03,1026.28,24.9,71.1,6.97,-16.07,1.97,0.59
20200526-171224,INFO,658,45.08,31.94,54.75,1026.28,24.9,71.0,7.04,-16.25,1.87,0.6
20200526-171304,INFO,659,45.08,31.98,55.71,1026.24,24.9,70.8,7.08,-15.09,1.85,0.7
20200526-171344,INFO,660,45.08,32.03,54.88,1026.23,24.8,70.6,7.23,-15.72,1.8,0.62
20200526-171423,INFO,661,45.08,31.87,55.12,1026.24,24.9,70.7,6.97,-15.58,1.9,0.64
20200526-171503,INFO,662,45.08,31.88,55.06,1026.3,24.9,70.2,6.98,-15.14,1.89,0.66
20200526-171543,INFO,663,45.08,31.92,56.06,1026.28,24.9,70.6,7.02,-14.54,1.87,0.76
20200526-171622,INFO,664,45.08,31.88,54.85,1026.29,24.9,70.5,6.98,-15.65,1.89,0.62
20200526-171702,INFO,665,45.08,31.98,54.93,1026.26,24.9,70.5,7.08,-15.57,1.85,0.63
20200526-171742,INFO,666,45.62,31.9,55.03,1026.23,24.9,70.4,7.0,-15.37,1.96,0.61
20200526-171821,INFO,667,45.08,31.68,55.03,1026.23,24.9,70.3,6.78,-15.27,1.98,0.65
20200526-171901,INFO,668,45.62,31.81,54.84,1026.24,24.9,70.3,6.91,-15.46,2.0,0.6
20200526-171941,INFO,669,45.08,31.76,54.55,1026.25,24.9,70.2,6.86,-15.65,1.94,0.61
20200526-172020,INFO,670,45.08,31.76,53.86,1026.27,24.9,70.1,6.86,-16.24,1.94,0.54
20200526-172100,INFO,671,46.16,31.7,54.98,1026.26,24.9,70.2,6.8,-15.22,2.13,0.58
20200526-172140,INFO,672,45.08,31.78,55.26,1026.23,24.9,70.1,6.88,-14.84,1.93,0.69
20200526-172219,INFO,673,45.62,31.67,55.15,1026.21,24.9,70.1,6.77,-14.95,2.06,0.64
20200526-172259,INFO,674,45.08,31.79,55.42,1026.24,24.9,70.2,6.89,-14.78,1.93,0.7
20200526-172339,INFO,675,45.62,31.87,55.03,1026.22,24.9,70.2,6.97,-15.17,1.97,0.62
20200526-172418,INFO,ERROR,Sensor failure. Check wiring.
20200526-172458,INFO,676,45.08,31.92,55.0,1026.16,24.9,70.2,7.02,-15.2,1.87,0.65
20200526-172538,INFO,677,45.62,31.85,54.88,1026.18,24.9,70.1,6.95,-15.22,1.98,0.61
20200526-172617,INFO,678,45.08,31.83,55.02,1026.17,24.9,70.3,6.93,-15.28,1.91,0.65
20200526-172657,INFO,679,45.08,31.61,55.05,1026.18,24.9,70.2,6.71,-15.15,2.01,0.66
20200526-172737,INFO,680,45.08,31.61,55.81,1026.15,24.9,71.4,6.71,-15.59,2.01,0.69
20200526-172816,INFO,681,45.62,31.45,56.17,1026.15,24.9,70.6,6.55,-14.43,2.16,0.73
20200526-172856,INFO,682,45.08,31.52,56.16,1026.14,25.0,70.7,6.52,-14.54,2.08,0.76
20200526-172936,INFO,683,45.08,31.65,56.24,1026.12,25.0,70.6,6.65,-14.36,2.02,0.78
20200526-173015,INFO,684,46.16,31.7,55.97,1026.16,25.0,70.6,6.7,-14.63,2.16,0.67
20200526-173055,INFO,685,45.08,31.83,55.32,1026.11,25.0,70.7,6.83,-15.38,1.94,0.67
20200526-173135,INFO,686,45.62,31.94,55.56,1026.13,25.1,70.6,6.84,-15.04,2.0,0.66
20200526-173214,INFO,687,45.08,31.94,55.24,1026.04,25.1,70.8,6.84,-15.56,1.92,0.65
20200526-173254,INFO,688,45.62,32.01,55.08,1026.11,25.1,70.8,6.91,-15.72,1.97,0.6
20200526-173334,INFO,689,45.62,32.05,55.21,1026.12,25.1,70.7,6.95,-15.49,1.95,0.62
20200526-173413,INFO,690,45.08,32.07,55.28,1026.1,25.1,70.8,6.97,-15.52,1.87,0.66
20200526-173453,INFO,691,45.62,32.16,54.83,1026.11,25.2,70.8,6.96,-15.97,1.93,0.58
20200526-173532,INFO,692,46.16,32.16,55.02,1026.08,25.1,70.7,7.06,-15.68,1.98,0.57
20200526-173612,INFO,693,45.62,32.27,55.04,1026.07,25.1,70.7,7.17,-15.66,1.86,0.6
20200526-173652,INFO,694,45.62,32.17,55.2,1026.05,25.2,70.6,6.97,-15.4,1.93,0.62
20200526-173731,INFO,695,45.62,32.21,54.87,1026.07,25.2,70.6,7.01,-15.73,1.91,0.59
20200526-173811,INFO,696,46.16,32.19,54.86,1026.04,25.2,70.5,6.99,-15.64,2.0,0.56
20200526-173851,INFO,697,45.62,32.16,54.81,1026.1,25.2,70.6,6.96,-15.79,1.93,0.58
20200526-173930,INFO,698,45.08,32.3,54.55,1026.05,25.2,70.5,7.1,-15.95,1.8,0.59
20200526-174010,INFO,ERROR,Sensor failure. Check wiring.
20200526-174050,INFO,699,45.08,32.28,53.81,1026.09,25.2,70.3,7.08,-16.49,1.81,0.53
20200526-174129,INFO,700,46.16,32.37,54.68,1026.06,25.3,70.5,7.07,-15.82,1.95,0.54
20200526-174209,INFO,701,46.16,32.37,55.14,1025.97,25.3,70.4,7.07,-15.26,1.95,0.59
20200526-174249,INFO,702,46.16,32.39,54.68,1025.99,25.3,70.4,7.09,-15.72,1.94,0.54
20200526-174328,INFO,ERROR,Sensor failure. Check wiring.
20200526-174408,INFO,703,45.62,32.25,53.79,1025.91,25.3,70.3,6.95,-16.51,1.92,0.49
20200526-174448,INFO,ERROR,Sensor failure. Check wiring.
20200526-174527,INFO,704,46.16,32.16,54.89,1025.93,25.3,70.2,6.86,-15.31,2.04,0.57
20200526-174607,INFO,705,45.62,32.32,55.06,1025.94,25.3,70.2,7.02,-15.14,1.89,0.62
20200526-174647,INFO,706,46.16,32.34,55.19,1025.9,25.3,70.3,7.04,-15.11,1.96,0.6
20200526-174726,INFO,707,45.08,32.41,54.34,1025.89,25.3,70.2,7.11,-15.86,1.78,0.58
20200526-174806,INFO,708,46.16,32.28,54.67,1025.89,25.3,70.1,6.98,-15.43,1.99,0.55
20200526-174846,INFO,709,45.62,32.34,54.68,1025.92,25.3,70.1,7.04,-15.42,1.89,0.59
20200526-174925,INFO,710,45.62,32.39,54.71,1025.92,25.3,70.0,7.09,-15.29,1.87,0.59
20200526-175005,INFO,ERROR,Sensor failure. Check wiring.
20200526-175045,INFO,711,45.62,32.34,55.0,1025.98,25.4,70.1,6.94,-15.1,1.91,0.62
20200526-175124,INFO,712,45.62,32.34,54.79,1025.93,25.4,70.0,6.94,-15.21,1.91,0.6
20200526-175204,INFO,713,45.08,32.39,55.23,1025.93,12.7,3311.8,19.69,-3256.57,0.64,0.0
20200526-175244,INFO,714,46.16,32.34,55.03,1025.99,25.4,69.8,6.94,-14.77,1.99,0.6
20200526-175323,INFO,715,45.62,32.39,54.57,1025.95,25.4,70.0,6.99,-15.43,1.89,0.58
20200526-175403,INFO,716,46.16,32.43,54.65,1025.92,25.4,69.9,7.03,-15.25,1.95,0.56
20200526-175443,INFO,717,46.16,32.39,54.57,1025.96,25.4,69.9,6.99,-15.33,1.97,0.55
20200526-175522,INFO,718,45.62,32.37,53.86,1025.96,25.4,69.8,6.97,-15.94,1.9,0.52
20200526-175602,INFO,719,46.16,32.32,54.89,1025.96,25.4,69.8,6.92,-14.91,2.0,0.59
20200526-175642,INFO,ERROR,Sensor failure. Check wiring.
20200526-175721,INFO,720,46.16,32.12,55.28,1026.0,25.4,70.0,6.72,-14.72,2.09,0.62
20200526-175801,INFO,721,45.62,32.21,54.99,1025.99,25.5,69.9,6.71,-14.91,2.0,0.63
20200526-175841,INFO,722,45.62,32.36,53.95,1025.97,25.5,69.8,6.86,-15.85,1.93,0.53
20200526-175920,INFO,723,46.16,32.28,54.68,1025.99,25.5,69.7,6.78,-15.02,2.05,0.57
20200526-180000,INFO,724,46.16,32.28,54.63,1025.96,25.5,69.6,6.78,-14.97,2.05,0.57
20200526-180040,INFO,725,45.62,32.32,54.68,1025.98,25.5,69.6,6.82,-14.92,1.95,0.61
20200526-180119,INFO,726,45.08,32.25,54.92,1025.98,25.5,69.6,6.75,-14.68,1.9,0.67
20200526-180159,INFO,727,45.62,32.14,54.86,1025.96,25.5,69.6,6.64,-14.74,2.03,0.63
20200526-180239,INFO,728,46.16,32.19,54.71,1025.94,25.5,69.5,6.69,-14.79,2.09,0.58
20200526-180318,INFO,729,45.62,32.25,55.03,1025.98,25.5,69.4,6.75,-14.37,1.98,0.65
20200526-180358,INFO,730,46.16,32.23,54.69,1025.92,25.5,69.4,6.73,-14.71,2.07,0.58
20200526-180438,INFO,731,46.16,32.34,54.69,1025.92,25.5,69.4,6.84,-14.71,2.02,0.58
20200526-180517,INFO,732,46.16,32.47,54.91,1025.94,25.5,69.4,6.97,-14.49,1.96,0.6
20200526-180557,INFO,733,46.16,32.45,54.53,1025.9,25.5,69.4,6.95,-14.87,1.97,0.56
20200526-180637,INFO,734,45.62,32.54,54.4,1025.91,25.5,69.4,7.04,-15.0,1.86,0.59
20200526-180716,INFO,735,46.16,32.65,54.27,1025.89,25.5,69.4,7.15,-15.13,1.89,0.54
20200526-180756,INFO,736,46.16,32.56,54.37,1025.91,25.5,69.4,7.06,-15.03,1.93,0.55
20200526-180836,INFO,ERROR,Sensor failure. Check wiring.
20200526-180915,INFO,737,46.16,32.43,54.48,1025.9,25.5,69.4,6.93,-14.92,1.98,0.56
20200526-180955,INFO,738,45.62,32.61,55.29,1025.86,25.5,69.4,7.11,-14.11,1.83,0.69
20200526-181035,INFO,ERROR,Sensor failure. Check wiring.
20200526-181114,INFO,739,46.16,32.66,53.82,1025.87,25.5,69.3,7.16,-15.48,1.89,0.49
20200526-181154,INFO,740,46.16,32.74,53.49,1025.88,25.5,69.2,7.24,-15.71,1.85,0.47
20200526-181234,INFO,ERROR,Sensor failure. Check wiring.
20200526-181313,INFO,741,46.16,32.76,53.99,1025.86,25.5,69.2,7.26,-15.21,1.85,0.51
20200526-181353,INFO,742,46.16,32.5,54.4,1025.89,25.6,69.3,6.9,-14.9,1.98,0.55
20200526-181433,INFO,743,45.62,32.52,54.51,1025.87,25.6,69.3,6.92,-14.79,1.89,0.6
20200526-181512,INFO,744,45.62,32.57,54.23,1025.85,25.6,69.2,6.97,-14.97,1.87,0.58
20200526-181552,INFO,745,46.16,32.61,54.36,1025.83,25.6,69.3,7.01,-14.94,1.93,0.55
20200526-181632,INFO,746,45.08,32.34,54.45,1025.86,25.6,69.2,6.74,-14.75,1.89,0.64
20200526-181711,INFO,747,46.16,32.45,54.21,1025.87,25.6,69.2,6.85,-14.99,2.0,0.54
20200526-181751,INFO,748,46.16,32.48,54.28,1025.85,25.6,69.3,6.88,-15.02,1.99,0.54
20200526-181831,INFO,749,46.16,32.59,54.38,1025.81,25.6,69.2,6.99,-14.82,1.94,0.55
20200526-181910,INFO,750,46.16,32.57,54.18,1025.82,25.6,69.2,6.97,-15.02,1.95,0.53
20200526-181950,INFO,751,46.16,32.63,53.91,1025.83,25.6,69.2,7.03,-15.29,1.92,0.51
20200526-182030,INFO,752,46.16,32.65,54.34,1025.84,25.6,69.2,7.05,-14.86,1.92,0.55
20200526-182109,INFO,753,46.16,32.39,53.97,1025.82,25.6,69.2,6.79,-15.23,2.03,0.51
20200526-182149,INFO,754,45.62,32.5,54.38,1025.83,25.6,69.1,6.9,-14.72,1.9,0.6
20200526-182229,INFO,755,46.16,32.39,54.52,1025.83,25.6,69.1,6.79,-14.58,2.03,0.57
20200526-182308,INFO,756,46.16,32.41,55.59,1025.81,25.6,69.2,6.81,-13.61,2.02,0.69
20200526-182348,INFO,757,46.16,32.47,54.49,1025.81,25.6,69.1,6.87,-14.61,1.99,0.57
20200526-182427,INFO,758,46.16,32.56,54.65,1025.79,25.6,69.1,6.96,-14.45,1.95,0.59
20200526-182507,INFO,759,45.62,32.5,54.64,1025.77,25.6,69.0,6.9,-14.36,1.9,0.63
20200526-182547,INFO,760,46.16,32.59,54.51,1025.75,25.6,69.0,6.99,-14.49,1.94,0.58
20200526-182626,INFO,761,46.16,32.66,54.55,1025.78,25.6,69.1,7.06,-14.55,1.91,0.58
20200526-182706,INFO,ERROR,Sensor failure. Check wiring.
20200526-182746,INFO,762,46.16,32.41,54.48,1025.79,25.6,69.0,6.81,-14.52,2.02,0.57
20200526-182825,INFO,763,45.08,32.5,54.58,1025.73,25.7,69.1,6.8,-14.52,1.85,0.65
20200526-182905,INFO,ERROR,Sensor failure. Check wiring.
20200526-182945,INFO,764,46.16,32.72,54.92,1025.72,25.7,69.1,7.02,-14.18,1.91,0.62
20200526-183024,INFO,765,46.16,32.74,53.8,1025.74,25.7,69.0,7.04,-15.2,1.91,0.5
20200526-183104,INFO,766,45.62,32.74,54.01,1025.73,25.7,68.9,7.04,-14.89,1.83,0.56
